id,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,PBF
18308835,795.2999284147361,3767.64155076682,4104.450046635188,0.19376528386956976,0.9179406517215424,3.8754929264552644,0.001154206883371994,0.981047916651855,0.5297591993336577,0.26203011949556504,0.9655993213968878
18339242,148.81865284505895,450.92892937773513,532.1837384052498,0.27963773055338237,0.8473181287519155,2.179196726580321,0.005693628537506601,0.9601055877615513,0.3821864803665692,0.23323351887422855,0.5841082976452199
18520951,932.5883580712967,2259.903944955354,2689.416100647977,0.3467623912293091,0.8402953876906075,3.198883929884904,0.0009010356824831462,0.9379530073670704,0.2909335150322391,0.33570391426439056,1.0217635516746164
18696710,1585.9945300646787,6883.9652867661325,7212.502436924826,0.219895181171113,0.9544489373789701,4.469540657053899,0.0006017983790524465,0.9755235052512694,0.48657488740082566,0.287765099947043,1.2710488548456265
19277692,1112.7130618798308,20815.179148795265,20981.773898715393,0.053032363576654334,0.9920600254904888,6.752552782395142,0.0008915685988393905,0.9985927940925038,0.8505080684834393,0.0822827742183094,1.0054269629281851
19303052,1062.5110614396583,2407.583897784292,3183.372597362686,0.3337689915154487,0.7562997494477686,3.476998764463351,0.0007118041184653775,0.9426548998985581,0.31214530984326005,0.3181611513864769,0.8233804294061446
19522327,571.221743043978,2313.967595068773,2760.966893949595,0.2068919204702374,0.8381004495706269,3.313504817501628,0.001467206841785261,0.9783638041363432,0.5039013205064962,0.16148584509185313,0.6644623637409174
20039468,2062.7901076116545,36890.17721454007,37498.730372736616,0.055009598647942554,0.9837713663330053,8.155808858254396,0.0004769129746661614,0.9984858256663398,0.8448524732114143,0.06728303424732587,1.0857458746066468
20273521,632.3829827958855,1662.296829842068,1705.1308892431987,0.3708706391897931,0.9748793129774677,2.832271432155968,0.0015415963735572718,0.9286845368514296,0.2766943582122323,0.32802727201157805,0.9150167870880781
20627281,1446.0916660678115,2611.8584701270506,3232.3645884017706,0.44737888518412017,0.808033375782796,3.415792707548059,0.0005587705086358648,0.8943445270651652,0.18569831731549832,0.39573686123139107,1.0252889071307605
20883601,1020.6903228968204,6676.172500851138,7102.2905053060795,0.1437128377294999,0.9400027351547234,4.7758090011601,0.000920948023183861,0.989619432040284,0.6314812700193162,0.19443760096990367,0.988708028723276
21279513,3661.4604519104173,10334.806895041398,11577.729094318145,0.316250313173013,0.8926454238865617,4.863906837901119,0.00024379491069494185,0.948675782034079,0.332540816026247,0.3759397078071093,1.4581267187472897
21520341,2745.858258903912,11304.42853504226,13131.885081097242,0.20909855987518894,0.8608382166939974,5.397138394689088,0.00031350424367411657,0.9778945711364401,0.4992980062900072,0.13422081422459514,1.048458829451318
22184710,321.1257196828756,2875.113844090103,2959.148486044702,0.10851963705008366,0.9716017488304811,3.737607083546549,0.003025611744179122,0.994094305573932,0.7120352478232316,0.16376036033373992,0.8650196213888824
22597605,3533.032162595922,29070.744796693718,31740.452688106758,0.11131007479045059,0.9158894197998194,7.281861731390885,0.0002592360832421245,0.993785725018298,0.7028490155247213,0.061576027253762655,0.8820932995178328
22905078,861.8544110502374,4534.045659358457,4663.541699195084,0.18480684137529882,0.97223225432744,3.618276407852779,0.001128070172713624,0.9827748630184255,0.5525037980634468,0.17204734796376378,0.794196746273131
22953969,1326.1566800254354,21960.24426473345,22103.517338202182,0.05999754065084467,0.9935180871317205,7.1932710989050905,0.0007491709705920005,0.9981985249016602,0.8324106560248777,0.1011264048177949,1.0575936530167507
23036398,6454.87053660167,170873.37371501792,172522.83600042344,0.03741458630198861,0.9904391654829887,12.178181037229637,0.000153440593404129,0.9992998292463835,0.8924283958358212,0.048981698316083754,1.3382615704376837
23192453,229.75135418643958,323.3618746160245,427.9039216913152,0.5369227589182496,0.7556880370198943,1.8976199635744175,0.0032891559646985383,0.843631407046712,0.12252023466119444,0.3546769876583302,0.6373537809916768
23694396,234.05352525315539,326.1216635256149,408.71183499725703,0.5726614822757119,0.7979256669379383,1.8218352791026702,0.0034091589352259976,0.8197919411154176,0.09758421484834308,0.41630670069280923,0.655498164895009
23713841,10197.253865134348,188662.2719637002,192714.72100499025,0.05291372559375106,0.9789717722644284,13.138717808643259,9.600347164167916e-05,0.9985990875440398,0.8501747175658505,0.053348845841081925,1.438343655125667
24351648,1316.9215474836556,3043.5303476342424,3942.5674459327633,0.3340263839600816,0.7719665901401416,3.7678624073324296,0.0005861902644202292,0.9425637245399126,0.3099344898059929,0.22249248268047037,0.9545619051814502
24969052,413.11648899277,4914.877314277803,5176.811582857072,0.0798013376343073,0.949402394816404,4.457723976249436,0.002298146939453244,0.996810787718399,0.7798257544147886,0.08048433323257528,0.6511077306688389
24982830,5709.362091142585,43490.29299636876,43998.25401297001,0.12976337855269332,0.9884549733166341,7.6099513479788365,0.00017312879399436018,0.9915449891893915,0.6663011500793499,0.13449410730824174,1.4817347894457704
25581268,2893.537536036921,64778.80991331999,65132.054723966605,0.044425706333078234,0.9945764829292782,9.329846725013823,0.0003437233733941745,0.9990126909187926,0.8735658792837363,0.06977953714988468,1.1821597908666321
25596707,9120.48042738098,27963.73515188828,31921.638628768946,0.2857146693954887,0.8760118951627484,6.629431212996915,9.604887616806193e-05,0.9583147331081926,0.3740705546175903,0.24717159131688338,1.6803773678021436
25599707,6083.471870759069,60447.505090396706,62799.90616863803,0.0968707159278707,0.9625413281363133,9.04196832352359,0.0001582223685068526,0.9952969729661705,0.7386774508349107,0.08249338122996842,1.3083532825278135
25748429,1235.460207490334,11751.559173975276,12192.930663670986,0.1013259438250892,0.9638010334126821,5.321835031761147,0.0007801149948572689,0.9948532822019309,0.728196921905837,0.15478127434595135,1.0551797769897602
26299008,897.8764764729235,1323.2064121760486,1911.7644238689695,0.46965853389814055,0.6921388407773509,3.0760916744244424,0.0007708619825927951,0.8828481531592219,0.18211194199440536,0.30920098389302025,0.890071374402674
26367456,4048.162305503666,7559.695404688734,9107.685348638477,0.444477619783915,0.8300347580429802,4.6272756115791465,0.00020503989104253775,0.895789956134375,0.1879410017021474,0.43117908106514435,1.512291730143249
26995134,215.23300002159374,4488.29350267623,4684.280306290752,0.04594793350272969,0.9581607438497388,4.437864859294615,0.004451737158119848,0.998943835962177,0.8684770827905978,0.01810301368714885,0.24352739511807384
28121925,2594.7242670938363,26547.940833286844,27341.65658476005,0.09490003866627847,0.9709704586109236,6.735532838153195,0.0003742094953690157,0.9954868068744752,0.7439618802636254,0.10036409778772552,1.0511958317555348
28200504,526.5652389177576,5444.0790110821845,5621.554582828618,0.09366897201819997,0.9684294496955446,4.718483789474027,0.0018391442847346786,0.9956033967805923,0.7467287023389029,0.11690294371665422,0.8099175967921394
28479659,4765.353683700799,65916.97183379372,67949.9516232244,0.07013034696660568,0.9700812180013998,9.520200178784803,0.000203569615686538,0.997537836091616,0.8050349915012992,0.07505242578989406,1.2809084252047367
29482987,898.5352018956797,4179.075796278126,4716.629847772949,0.19050365004155267,0.8860300534822254,4.037566653005214,0.0009860827395664947,0.9816864872864686,0.5343379152427026,0.1764880306857915,0.8795673678683001
29766304,670.2729410631605,4879.442913633191,5199.694598172283,0.12890621331852156,0.9384095203107387,4.258563583520047,0.0014000408830800635,0.9916567895032433,0.6635290623655407,0.14928032519498188,0.903138140650516
29881762,436.8855528818875,2902.6566612461747,3076.924537293153,0.14198773729635455,0.9433629671658161,3.7654226426576076,0.002159290827867808,0.9898684167390438,0.635407826491689,0.20472322193649117,0.8959688579408307
29928066,1094.752114077541,3895.728759797939,4743.946891758339,0.23076820610691368,0.8211999098400512,3.966192093722033,0.0007501240685267002,0.9730087538404766,0.46183575839928875,0.13858690655942316,0.6931483747355889
30582999,3019.6142656157626,33174.44740239857,35454.0368653296,0.08516982923794031,0.935702964613312,8.263217554817995,0.00030987499803141334,0.9963664487464339,0.766152295248927,0.04839060520699139,0.92335567781516
30682090,2282.981569657808,47254.53813063631,47742.84696851958,0.047818295611134126,0.9897721047468064,8.503054144247134,0.00043354362466235834,0.9988560509927576,0.8642239727727223,0.06846546845110865,1.150816441257468
31430153,1412.8356892362003,13680.594562437107,13936.970171516798,0.1013732304689605,0.9816046381728183,5.961285730855667,0.0006947762189554315,0.9948484649152789,0.7295459381302971,0.15119077743616818,1.1974826993260927
31529134,1187.9638241861155,13222.53768331085,14194.293522298693,0.08369305751778838,0.9315389781491237,5.8816862343125935,0.0007841475970763077,0.9964915815616928,0.7698036860567027,0.031789083742107364,0.5457233859851636
31841016,1186.79012378658,7163.212369263232,8062.019100280958,0.1472075554553351,0.8885134455974679,4.812505874861713,0.0007486693963736161,0.9891056240952554,0.6221857408359479,0.09596493797475905,0.6670079678875456
32316139,781.7318391280256,1388.1496834996133,1540.7159340947505,0.5073821992938192,0.9009770411151243,2.832676909704192,0.0011525397790118277,0.8617211288112686,0.14047624174358794,0.3719085919852725,0.8991119690220933
32586958,316.9729569345911,673.5263552250553,893.9076493610637,0.35459250982039714,0.7534630179151842,2.448031912813348,0.002377057731365597,0.9350209366529026,0.2864282567573429,0.20786682700610198,0.6327684293188323
34026248,3704.548481901853,23533.259770567824,25817.525386484205,0.14348968099945125,0.9115226737759994,6.8911557284330645,0.0002460549992068234,0.9896518132387147,0.6304944129351038,0.09900330427362458,1.1696753667408173
34042817,509.4541201115406,5244.381642980393,5461.442154622931,0.09328197675412608,0.9602558252019928,4.4884456381888596,0.0018848720371360487,0.9956397304310645,0.7471445520366214,0.11857975464914715,0.8369904658808781
34234994,6964.1266836282575,183694.04197725875,184455.3310235743,0.037755084903120566,0.995872772870857,12.528113156139487,0.00014300038154274567,0.9992870226136025,0.89172210600486,0.05694330489008137,1.3328404614407054
34546505,5375.097651198346,26239.621900923958,29301.637278520127,0.18344018117849742,0.8955001951429925,6.9940305620502885,0.00016660166070533547,0.9830308743519708,0.5482283688158974,0.12813929958879453,1.227130984842135
35288312,5982.356717838436,24762.157818967033,29677.94108063672,0.20157586746277378,0.8343623889435856,7.339954215257572,0.00013947051777364757,0.9794729039930764,0.514028582235414,0.07708197597788113,0.9703773101004792
35380876,4743.980670035398,67841.26427732443,71605.37504760094,0.06625173971760853,0.9474325667902129,9.670949863463465,0.0001997125689770451,0.9978029399557762,0.8143820207766397,0.028584295538500133,0.8239093223297874
35399593,966.7521357217813,3060.2578239109844,3828.4885153745927,0.25251535477759973,0.7993383842269559,3.6845665156223606,0.0008268286716844607,0.9675928873247999,0.42659936869932835,0.10791804273758084,0.6725731029957885
35822036,2313.0136411507237,11430.9471089959,12275.536645853961,0.18842464552716232,0.9311973430389034,5.23588696089124,0.00040259051069652704,0.98208765034388,0.540910056919853,0.19832245900172726,1.198744043851616
36217683,4390.478460001631,11125.546254303767,14475.109503540467,0.30331227953251505,0.7685984172750174,5.494346018533101,0.00017506028654442642,0.9528912115686604,0.35194241989300407,0.11600827102540902,1.019315263532788
36780446,1281.088967904916,5725.930847496969,6279.201023770493,0.20402101526217045,0.9118884434215327,4.511448279518553,0.0007118072719905072,0.9789665087894444,0.5103434891056298,0.17812143053786655,0.9975645047299784
37511814,7270.354310001921,11793.324593453932,18048.584755514683,0.40282129643325576,0.6534210162849762,5.661909934323959,8.987471427438638e-05,0.9152786478116002,0.2552141504996471,0.11245333792791887,0.9265589335970971
37571918,1521.1636325168656,3428.386880538823,4934.980914751015,0.3082410365499079,0.6947112744227899,3.713234594309796,0.00045669726752101234,0.9513082904015072,0.3594833671037632,0.015898119281285046,0.19634816440346556
37623475,2058.100164024152,4966.548930939498,6176.329184973428,0.333223845813038,0.8041263317089317,4.100556330162046,0.0003907129233868984,0.9428477441143764,0.3085223665494966,0.27625813290169293,1.1381960154925772
37727451,1821.9669442410222,6062.314336311314,6853.7238617309695,0.2658360594908573,0.8845285364006804,4.263410255486797,0.00048548001334302416,0.9640182516292798,0.4044537202372328,0.22559731815261624,1.0526650582564046
38112797,4605.9513157332385,9783.787417309186,12739.55206064462,0.3615473521994601,0.7679851984382979,4.849322369778942,0.0001667375848752408,0.9323537483796369,0.2763647034507014,0.2249349617718461,1.1102214610361791
38228922,7495.042809259977,25128.05038644063,31829.669006967106,0.23547347625950518,0.7894537131674358,7.059361462808528,0.00010533011395106128,0.9718807755986658,0.4564142980371575,0.048513302768096754,0.6774872735756791
38242048,650.1392648028229,849.6657715379769,1074.47289939339,0.6050773967122567,0.7907745016348654,2.3057236404316086,0.0012163155564441951,0.7961666559131438,0.08160914572702879,0.2910897984516674,0.670898355168425
39109326,4218.601277707067,42378.02268015176,42988.160476705576,0.09813402646044933,0.9858068410048753,7.79127745993778,0.00023368097056583882,0.9951732074622285,0.7375532780130745,0.15342661349705158,1.4728201868895372
40088405,3248.9875192676386,28262.218321257114,30008.26130577649,0.10826976898665633,0.9418145900981185,7.005915620437371,0.00028987941151291803,0.994121550477393,0.7106448147255281,0.09479858280307772,1.1350676845385184
40146140,9402.211686740246,46178.1047588756,50381.39702909716,0.18662070210776632,0.916570549486867,8.180073853360222,9.748456852758256e-05,0.9824320401660382,0.5431882645490959,0.18266645809666346,1.3759316076011872
40417262,564.589166924622,2230.4170451547275,2530.703276373556,0.22309575847772492,0.8813427737568933,3.415273894113731,0.0015610338019017656,0.9747965339234895,0.47461241389836867,0.20258654317320765,0.7968252474999634
40655089,12000.059354153767,216226.60207189387,224818.6562662294,0.05337661719649878,0.9617822900597678,14.07650721781805,8.014812774462245e-05,0.9985744522751714,0.8484680529401382,0.0268276485333953,1.156258045720756
40953121,6589.222988838216,109008.84637939362,112389.61712226248,0.05862839608813831,0.9699191897843098,10.874304885197544,0.0001471978094271965,0.9982798761730762,0.8347674590207638,0.044619972478108075,1.083587187759762
41386383,266.11723580429395,3216.8623185951783,3251.4577147500067,0.08184551642700812,0.9893600350397027,4.119755016439615,0.003717760076868117,0.9966450278011707,0.777037415623753,0.16274328597939994,0.8542617274622762
