id,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
347389709,11.470149493704533,11.470149493704533,0.33045831541727977,-0.5741727141542288,0.28520580361100334,10.692307692307692,368.43000000000006,340.20600000000013,368.19473661599994,146,0,0.33044024434225616,-0.4658489545610559,0.4658489545610559,0.33044024434225616,0.7692307692307693,1.2692307692307692,1.7307692307692308,16.532968030986925,10.165157384360938,1.997789037083589,-2.0370298619404505,1.9764677618999318,-2.23017564835875,5.945423459892184,-0.13774289034457077,2.640407840547126,3.5816583219589653,513.8107075986251,19.623109575743268,15.415745069034065,15.415745069034065,12.489600962842504,8.657249063869278,8.657249063869278,5.353592205074264,5.353592205074264,3.09322630673101,3.09322630673101,1.7508465431242632,1.7508465431242632,-2.64,341924.89412733115,23.36,15.862652031565643,14.921147645740815,153.53696413460833,20.10730311561276,0.0,0.0,11.814359458703011,0.0,11.938610575903699,9.589074368143644,9.589074368143644,0.0,0.0,19.765380445542643,19.26246486877803,37.39359323916067,13.716679505790452,28.651874643887382,23.75297003460671,0.0,10.633577208012662,0.0,39.02784531432067,26.8061923176156,24.304080427335524,0.0,0.0,10.633577208012662,0.0,0.0,0.0,50.559162352222316,28.651874643887382,0.0,39.02784531432067,24.304080427335524,0.0,0.0,0.0,110.8,11.938610575903699,19.178148736287287,0.0,11.814359458703011,19.696394776338067,56.40818854196557,7.109797541277533,0.0,6.923737199690624,15.370440161812711,4.736862953800049,9.186485136136003,0.0,44.804542443861685,5.33676961944513,0.0,-1.7681567820627895,0.0,8.608778075457405,3.2573421381375645,1.240906035691671,0.5555555555555556,26,2,8,0,0,0,2,0,0,0,0,0,6,2,8,0,13,0,0,0,0,0,14.251982748360517,0,1.0178000000000007,96.03340000000006,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
348198056,13.145935041941328,13.145935041941328,0.3057850072845474,-0.37852538418354587,0.19616605755859487,13.772727272727273,580.5960000000002,556.4040000000003,580.163436488,214,0,0.2657821991114744,-0.45735673854920705,0.45735673854920705,0.2657821991114744,0.4772727272727273,0.9318181818181818,1.4772727272727273,16.483453965636524,10.055677476935418,2.369025250326457,-2.1367890895283987,2.3410097233662484,-2.2880789673394295,6.341782137955135,0.06916753547645897,3.406430113509231,1.0300678983716547,2014.361599835161,30.53444046914421,23.736221779196363,23.736221779196363,21.26206058627047,13.888410104668232,13.888410104668232,10.621700060242267,10.621700060242267,7.692377836236594,7.692377836236594,5.391869966523243,5.391869966523243,-6.019999999999999,13546743652.672935,26.852104212072092,10.3592163747519,4.585913925470876,252.23061652266983,9.473725907600098,22.99804733313562,0.0,0.0,23.628718917406022,0.0,24.078058467137765,4.899909730850478,0.0,0.0,36.39820241076966,96.41049649632096,7.04767198267719,27.941192241471544,28.651874643887382,29.316105192089584,0.0,4.899909730850478,0.0,6.923737199690624,11.947581713527669,137.011864690794,0.0,34.12495031652961,14.373635638450576,5.687386274683562,22.99804733313562,0.0,35.576300630933694,0.0,6.923737199690624,46.995406194772265,109.19460723230902,0.0,11.126902983393991,0.0,93.22,0.0,19.178148736287287,0.0,23.628718917406022,50.939239574607164,21.590264205941466,11.947581713527669,42.46456947923127,73.65377495276834,0.0,9.473725907600098,11.95759666118323,0.0,52.823192037407495,0.0,4.765199810436166,0.6945130159930584,32.05596374906821,0.0,1.910815311828431,1.4593860807500825,0.05555555555555555,44,0,8,0,2,2,4,5,0,5,0,0,6,0,8,2,6,0,0,0,0,0,6.321971764778221,7,7.273020000000007,163.65299999999965,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348809308,11.88426912692658,11.88426912692658,0.007539668053229143,-0.09472677964001242,0.07165676077758476,10.894736842105264,538.9060000000004,472.37800000000027,538.5185773520001,226,0,0.31428935743208836,-0.3412370723282748,0.3412370723282748,0.31428935743208836,0.3684210526315789,0.6052631578947368,0.868421052631579,16.1633932659695,10.035589258241146,1.9978182058636957,-2.077316282531381,2.1371047418515814,-2.3600582116057964,5.733675216788027,0.23980546337310307,2.922983616754796,3.1609863303641506,501.85122795093855,27.78211753634876,25.61548645415105,25.61548645415105,18.7019072626078,16.67601524343023,16.67601524343023,11.173859750592337,11.173859750592337,7.467616942990212,7.467616942990212,4.917180405449957,4.917180405449957,-1.46,150440497.8520224,36.54,31.755942280378044,30.76193164771264,236.57494950864415,21.267154416025324,0.0,0.0,0.0,0.0,12.062229024676144,0.0,9.589074368143644,0.0,0.0,148.1818129040629,19.26246486877803,26.681941200414915,0.0,9.589074368143644,12.062229024676144,0.0,21.267154416025324,0.0,167.44427777284093,26.681941200414915,0.0,0.0,0.0,21.267154416025324,9.589074368143644,0.0,0.0,38.74417022509106,0.0,0.0,167.44427777284093,0.0,0.0,0.0,0.0,82.26,0.0,9.589074368143644,0.0,12.062229024676144,0.0,38.89673408651576,141.25807570437226,7.04767198267719,0.0,28.190891615715945,0.0,0.0,0.0,22.926052186316014,11.369268931569614,0.0,0.0,-0.10226644769324156,32.888693971024196,4.612576484967524,1.6390082071492285,0.9375,38,4,6,0,0,0,4,0,0,0,0,0,2,4,6,0,29,0,0,0,0,0,30.53584555065825,0,8.987000000000005,164.95879999999974,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
348992789,12.27986369982641,12.27986369982641,0.09024551827863792,-0.4851811083480799,0.36293015598507966,10.296296296296296,360.40900000000005,340.2490000000001,360.13615911999995,136,0,0.3430457775402713,-0.4967682157248813,0.4967682157248813,0.3430457775402713,0.7777777777777778,1.3333333333333333,1.8888888888888888,16.535981198699375,10.048494286236531,2.10486555178756,-2.0723768335920956,2.185869681400083,-2.0907226102409044,5.978217450773944,0.07344484371363931,2.6984805157883875,1.6508602685798532,940.8721858009695,19.22540387131522,15.268303173317513,15.268303173317513,13.046045193307766,8.600077412947824,8.600077412947824,6.195312304160029,6.195312304160029,4.20600272933014,4.20600272933014,2.685556252328565,2.685556252328565,-3.3999999999999995,1410851.9650306741,18.392846679687498,8.319858603711655,4.821399987934607,157.92043676270933,9.473725907600098,11.49902366656781,5.783244946364939,0.0,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,36.39820241076966,60.869664216780286,5.563451491696996,12.673249032974528,19.06280027574374,11.75255023431679,0.0,0.0,0.0,13.344558822616634,7.109797541277533,95.05021078832733,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,18.862347775594323,6.4208216229260096,0.0,38.76661753462225,72.79640482153933,0.0,0.0,0.0,52.6,5.969305287951849,9.589074368143644,0.0,5.783244946364939,16.876414816677897,17.73378494790691,12.487188691387619,43.50799995204719,36.39820241076966,0.0,9.473725907600098,10.56569710194961,0.0,23.72260502274871,0.0,3.1152169017749447,0.7176861139171857,21.826956959411962,0.7766642369375053,1.4642738811775318,1.6442331154158891,0.13043478260869565,27,0,4,0,0,0,0,3,0,3,0,0,4,0,4,0,6,0,0,0,0,0,5.66762532202768,3,4.707800000000004,103.64700000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349443030,5.9560595082640155,5.9560595082640155,0.49872496532632793,0.49872496532632793,0.2296240327281,11.028571428571428,460.5330000000002,436.34100000000024,460.178692628,172,0,0.24721815336714967,-0.4573835033606224,0.4573835033606224,0.24721815336714967,0.5428571428571428,0.9714285714285714,1.4,16.48330039001618,10.122630676520131,2.060176669342051,-2.0659775571007155,2.26224255767263,-1.8508106194186122,5.697630617904334,0.48195369236331154,3.324527582675141,1.1716964671607588,1417.4917150824074,24.036958659186844,19.511476907804774,19.511476907804774,17.102489423773026,11.318110889598184,11.318110889598184,8.139191263522322,8.139191263522322,5.34811708650694,5.34811708650694,3.4436597875975488,3.4436597875975488,-4.639999999999999,155222352.4124263,22.1670325702925,10.09708285186713,5.837374215734103,203.85911462254347,13.890876844653445,22.99804733313562,0.0,11.781447844051817,0.0,0.0,0.0,0.0,0.0,10.197363616602075,54.11369411613442,78.71431086770073,12.487188691387619,0.0,13.890876844653445,12.152040213667762,0.0,10.197363616602075,0.0,13.847474399381248,0.0,119.64295149250272,0.0,34.452222746858524,9.473725907600098,0.0,22.99804733313562,0.0,10.197363616602075,0.0,13.847474399381248,22.581078397116897,101.47902403243916,0.0,23.606215627390668,0.0,57.38,0.0,0.0,0.0,0.0,11.781447844051817,39.68840180822661,5.563451491696996,6.923737199690624,97.06187309538579,29.27314102996046,13.890876844653445,17.304043992447724,0.0,0.0,7.890499819833269,4.2441841484380385,4.186483317431881,31.569481336581834,4.143136011692455,3.828838040241471,0.0,0.06666666666666667,35,0,5,0,0,0,0,4,1,5,0,0,5,0,5,1,7,0,0,0,0,0,6.394924698350873,5,8.108440000000005,137.60999999999987,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349759369,13.216162267125124,13.216162267125124,0.13494331958032313,-0.3033224683206517,0.16220620517357667,11.882352941176471,682.9050000000002,632.5050000000001,682.3770580800001,264,0,0.25516222381302117,-0.4964404304216271,0.4964404304216271,0.25516222381302117,0.5294117647058824,0.9215686274509803,1.3333333333333333,16.483078505573594,9.778783699314577,2.2718748661096364,-2.2827728316311244,2.42442152061775,-2.1918822467336563,6.045472381110937,0.10139675265893291,3.080002059113488,1.2393706405061162,1995.0132301537305,37.139252954758796,31.525298007268724,31.525298007268724,23.94989530299231,17.369038375186445,17.369038375186445,15.729064789472469,15.729064789472469,9.304701363572677,9.304701363572677,6.00538812627564,6.00538812627564,-5.359999999999998,88033077355.00824,36.908845599679495,14.47380367937727,8.690499429849568,302.78377068601947,20.10730311561276,17.248535499851716,0.0,0.0,11.814359458703011,0.0,9.589074368143644,0.0,0.0,0.0,97.35155149999166,101.67702594341753,39.043568985551886,7.109797541277533,19.06280027574374,23.189132008070136,0.0,0.0,0.0,78.55860620540595,17.743374749290194,148.138767674188,0.0,17.248535499851716,20.10730311561276,11.374772549367124,17.248535499851716,0.0,18.924156999980543,16.244971408190338,6.923737199690624,103.9231324075476,109.19460723230902,0.0,0.0,0.0,76.66,0.0,9.589074368143644,0.0,28.05933086689335,22.56380109136146,45.00366739973635,0.0,19.242531678200752,91.8528761581532,78.15620894246086,9.473725907600098,12.20937104827036,0.0,25.872840091638338,5.996624578671384,7.409962211235509,1.9274941869971982,34.72718732989507,0.0,19.237063253426903,1.702790633198576,0.28888888888888886,51,2,6,0,0,0,2,5,0,5,0,0,4,2,6,0,9,0,0,0,0,0,10.474733043964875,5,11.22141999999999,209.00739999999934,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350457801,3.3182147004297073,3.3182147004297073,1.1297017172341848,1.1297017172341848,0.40813153284171794,10.5,364.4920000000001,340.3000000000001,364.193948768,138,0,0.04172040503931895,-0.3876192286940713,0.3876192286940713,0.04172040503931895,0.42857142857142855,0.8214285714285714,1.1785714285714286,14.822440816531016,9.940488855920533,2.0983643798436464,-2.1470803510561587,2.3595141606093955,-1.943509626839068,5.864739253372961,1.4782306499933116,2.7908320011561463,1.8370502822338106,981.0953432562802,19.34672421487486,16.23760430703402,16.23760430703402,13.796356295533847,9.54743494847109,9.54743494847109,6.752776749732569,6.752776749732569,5.080732998770481,5.080732998770481,3.596729171367505,3.596729171367505,-3.5199999999999987,4151864.9514799756,17.87204057893633,8.013469340122146,3.4945452075530277,166.43229433369834,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79640482153933,46.519274240634424,36.59701949811549,0.0,0.0,11.374772549367124,0.0,0.0,0.0,0.0,24.72892117336704,97.06187309538579,0.0,33.380708950181976,10.633577208012662,11.374772549367124,0.0,0.0,14.09534396535438,0.0,0.0,0.0,97.06187309538579,0.0,33.380708950181976,0.0,24.06,0.0,0.0,0.0,0.0,0.0,11.374772549367124,33.380708950181976,0.0,14.09534396535438,107.69545030339847,0.0,0.0,0.0,0.0,6.636429400859415,9.511383557019382,0.0,34.24768968415343,0.0,0.0,3.9378306913011096,0.07692307692307693,28,2,2,0,0,0,0,4,0,4,0,0,2,2,2,0,5,0,0,0,0,0,5.114894615168754,4,6.771000000000004,121.84339999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350689430,11.458474704034664,11.458474704034664,0.13809757970597136,-0.44163814829853565,0.6447801360757582,10.173913043478262,326.39300000000003,300.18500000000006,326.18417193199997,130,0,0.4070774547997794,-0.4627415450541035,0.4627415450541035,0.4070774547997794,1.0,1.608695652173913,2.130434782608696,16.555493563706154,10.169986198763002,2.042068888203221,-2.063933099142776,2.069091483661891,-2.255011297844486,5.668213396191196,0.13034504499246485,2.9346721303236616,1.9006085941757405,472.79058113662137,16.916002794556718,13.85279624019095,13.85279624019095,11.113392202930193,7.980545696070544,7.980545696070544,5.07672840528483,5.07672840528483,3.0591983522097133,3.0591983522097133,1.9169859492636003,1.9169859492636003,-2.1799999999999997,135247.29979809627,18.86803073967339,11.395656085621471,9.44075166153571,136.25489678265052,24.524454052666105,11.520494837748885,6.606881964512918,0.0,0.0,12.18648014187683,0.0,9.589074368143644,0.0,0.0,12.841643245852019,38.821851782156486,13.08951281182515,6.606881964512918,23.479951212797086,12.18648014187683,0.0,10.633577208012662,0.0,46.1376428555982,19.696394776338067,23.653228974672103,0.0,0.0,10.633577208012662,9.589074368143644,0.0,0.0,31.8828749182149,16.080607872113017,6.923737199690624,44.12751852914354,16.54988507397657,0.0,0.0,0.0,89.80000000000001,6.093240070938415,9.589074368143644,0.0,12.700122035451333,25.45664219521251,31.44353391057848,0.0,12.990104268152233,12.990104268152233,10.633577208012662,13.890876844653445,15.084774568052993,0.0,22.47563968932889,5.359937057546357,0.0,1.4242632504262016,3.611451403980721,2.9014763695557395,5.309124327775762,0.0,0.625,23,2,7,0,0,0,2,0,1,1,0,0,5,2,7,1,10,0,0,0,0,0,9.348416927054439,1,3.1207200000000013,85.12540000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
350799877,11.983892668178383,11.983892668178383,0.09092592592592541,-0.21564247921390822,0.6757376287547986,25.3125,217.268,202.14799999999997,217.11027872,84,0,0.23689883396882047,-0.2736963436401836,0.2736963436401836,0.23689883396882047,1.0,1.5,2.0,16.181593612479915,9.997724965270061,2.427926870100869,-2.1628662453607315,2.313739416823033,-2.306829453766674,6.215919688875555,-0.12192616099506631,2.45475565606073,2.46512619304052,433.0007455364893,11.869879009073573,9.72781179156544,9.72781179156544,7.536581260209186,5.471803093805638,5.471803093805638,4.375722427523607,4.375722427523607,3.3261851868282366,3.3261851868282366,1.995350101668267,1.995350101668267,-1.64,4705.766592668419,10.863879123263889,3.7402249483955714,1.433253627313976,95.06304463703488,0.0,0.0,0.0,11.814359458703011,0.0,0.0,9.589074368143644,4.899909730850478,0.0,0.0,32.046575604766076,18.55355575984923,11.835812092322787,5.687386274683562,9.589074368143644,17.501745733386574,0.0,0.0,11.835812092322787,20.771211599071872,4.899909730850478,29.828919765543436,0.0,0.0,4.899909730850478,5.687386274683562,0.0,0.0,11.814359458703011,9.589074368143644,18.75954929201341,19.410925891078243,24.26546827384644,0.0,0.0,0.0,37.38,0.0,9.589074368143644,0.0,23.6501715510258,5.687386274683562,5.563451491696996,4.899909730850478,0.0,45.03667987291831,0.0,0.0,0.0,0.0,25.29185941043084,0.0,1.6659259259259265,-0.6131368102796673,7.464981103552532,0.0,5.523703703703704,0.0,0.38461538461538464,16,0,3,0,1,1,2,1,0,1,2,0,2,0,3,1,1,0,1,1,0,2,2.539584483324088,2,2.1404200000000007,62.00000000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351260510,12.37424344145962,12.37424344145962,0.041644421631442,-0.8491127958144389,0.0716788578802658,12.352941176470589,698.8570000000004,648.457,698.3567165600001,272,0,0.2238688566435994,-0.4967658883917844,0.4967658883917844,0.2238688566435994,0.5882352941176471,0.9411764705882353,1.3137254901960784,16.513009897888182,9.779985605950083,2.2310104242559246,-2.2639825199114427,2.332076172195783,-2.2477019972587473,5.913854400207571,-0.11761094849202003,3.1469866023596307,1.1152937858467058,1639.600418815044,36.64140666587191,29.893076028688743,29.893076028688743,24.548413622237117,17.34809188954643,17.34809188954643,12.879001181685734,12.879001181685734,8.519943985599472,8.519943985599472,5.1724766478430215,5.1724766478430215,-5.059999999999999,137971056296.69247,38.73728662019781,19.363406251280413,12.64825894333135,300.27211867215453,39.79408381289427,48.92265961442267,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,45.03667987291831,103.18577267371138,29.631406264615922,13.213763929025836,38.74958097302525,23.189132008070136,0.0,0.0,0.0,70.49824295859531,37.56402064282895,108.1887760787798,0.0,22.99804733313562,29.581029023212857,11.374772549367124,22.99804733313562,0.0,61.165790458697316,15.004064837540422,0.0,64.00222269709592,97.06187309538579,0.0,0.0,0.0,135.57999999999998,12.207932775496605,19.802129157825053,0.0,37.04999582163855,54.97790433056498,22.6259266499618,0.0,55.64073408897041,55.4546737473835,24.48105160739391,18.947451815200196,22.313191915553347,0.0,24.542076694137364,25.884784195297655,3.3128210838711016,2.4116635245571083,29.794774110067433,1.136379124357096,6.599718967832512,1.5879237176597225,0.36585365853658536,51,4,10,0,0,0,2,4,0,4,2,0,8,4,10,0,20,0,0,0,0,2,14.707565056846654,4,7.1271000000000075,198.96499999999946,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
351343100,12.485586890899441,12.485586890899441,0.007036140712655348,-0.898604153282184,0.054252322901356495,14.883720930232558,578.6650000000002,544.3930000000003,578.241686808,220,0,0.3106779526405951,-0.496768203419002,0.496768203419002,0.3106779526405951,0.7906976744186046,1.3488372093023255,1.9069767441860466,16.62844848763756,9.672768943217784,2.468962640404415,-2.340455753508842,2.572389432025595,-2.2867797596241384,5.882595932031224,-0.3844809030188373,3.2910162831371434,1.6551612314210462,1678.0797569707588,30.725039392385707,24.75524782718405,24.75524782718405,20.64313997030097,14.211567109497063,14.211567109497063,10.997381788619203,10.997381788619203,8.033490634017898,8.033490634017898,5.919970776371615,5.919970776371615,-4.9799999999999995,4069257278.7697086,29.510247045841368,12.093918391556041,5.602613723154465,250.57416189432703,19.168172822522397,17.28226861293275,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,30.33183534230805,95.6106588749559,44.75710762281318,17.448099059491984,23.98611132456141,23.127322783683912,0.0,0.0,0.0,38.02201416079144,26.105051237482392,117.29726319401614,0.0,22.6259266499618,14.373635638450576,11.374772549367124,11.49902366656781,0.0,37.88100278976638,15.004064837540422,10.114318268765572,54.86082965818264,84.92913895846256,0.0,11.126902983393991,0.0,98.98,5.41499046939678,19.703392636909218,0.0,28.78406918074403,30.76148853534584,39.06809522486554,0.0,38.299003014814595,67.52619024389773,12.13273413692322,9.473725907600098,11.06054316269438,0.0,37.30526677420501,11.976748798356166,5.596630492872446,0.8523474859498534,26.444462417381285,1.902670493357014,1.540909100108354,5.57042127507549,0.2571428571428571,43,0,8,1,0,1,0,4,0,4,1,0,7,0,8,0,11,0,0,0,0,1,8.299872546210773,5,7.087300000000008,166.06339999999958,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
